Model_no,variable,Num_factors,Coef.,Std.Err.,z,P>|z|,Max_pvalue,[0.025,0.975],sign,sign_max,VIF,VIF_max,dev_gini,oot_gini,Relative_diff,Average_precision,var,Gini_train,Trend,sum_gini,Factor_weight,ACCOUNT_TYPE_COUNT,AMOUNT_PAST_DUE_SUM,BUREAUSCORE,CREDIT_CARDS_COUNT,DAYS_SINCE_LAST_PAYMENT,MAX_DPD_LAST_12_MONTHS,MAX_DPD_LAST_12_MONTHS_ACTIVE,MAX_DPD_LAST_12_MONTHS_UNSECURED,MAX_DPD_LAST_24_MONTHS,MAX_DPD_LAST_24_MONTHS_ACTIVE,MAX_DPD_LAST_24_MONTHS_SECURED,MAX_DPD_LAST_24_MONTHS_UNSECURED,MAX_DPD_LAST_6_MONTHS,MAX_DPD_LAST_6_MONTHS_UNSECURED,MAX_DPD_LAST_9_MONTHS,MAX_DPD_LAST_9_MONTHS_UNSECURED,NO_OF_TIMES_30_DPD_12MONTHS,NO_OF_TIMES_30_DPD_12MONTHS_ACTIVE,NO_OF_TIMES_30_DPD_6MONTHS,NO_OF_TIMES_30_DPD_9MONTHS,NO_OF_TIMES_60_DPD_12MONTHS,NO_OF_TIMES_60_DPD_12MONTHS_ACTIVE,NO_OF_TIMES_60_DPD_9MONTHS,NO_OF_TIMES_90_DPD_12MONTHS,PAYMENT_WITHOUT_DPD_LAST_6_MONTHS
34015,const,3,-1.3974497090775382,0.04205253276845323,-33.23104738475754,3.834955759507074e-242,0.04055264484128231,-1.479871158762397,-1.3150282593926794,0,0,,2.086481411283083,0.19464825144758802,0.11214547881214543,0.42396080490977694,0.24640753494762616,,,,0.2799917360448041,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34015,CREDIT_CARDS_COUNT_woe,3,1.1625967088626918,0.1896589899987569,6.129931984085289,8.79166498461021e-10,0.04055264484128231,0.790871919120886,1.5343214986044977,0,0,1.0285861367119757,2.086481411283083,0.19464825144758802,0.11214547881214543,0.42396080490977694,0.24640753494762616,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.2799917360448041,0.4006577722824932,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34015,NO_OF_TIMES_30_DPD_6MONTHS_woe,3,0.7731999269554862,0.23625867147030716,3.272683800952726,0.0010653158236804223,0.04055264484128231,0.3101414398384034,1.236258414072569,0,0,2.061987944154546,2.086481411283083,0.19464825144758802,0.11214547881214543,0.42396080490977694,0.24640753494762616,NO_OF_TIMES_30_DPD_6MONTHS,0.09056662069376276,Increasing,0.2799917360448041,0.32346176345458405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34015,MAX_DPD_LAST_9_MONTHS_UNSECURED_woe,3,0.5601492061179496,0.27350033013070235,2.048075063932323,0.04055264484128231,0.04055264484128231,0.024098409301958057,1.0962000029339412,0,0,2.086481411283083,2.086481411283083,0.19464825144758802,0.11214547881214543,0.42396080490977694,0.24640753494762616,MAX_DPD_LAST_9_MONTHS_UNSECURED,0.07724425012982228,Increasing,0.2799917360448041,0.27588046426292273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33007,const,3,-1.3970777742653975,0.0420315901091602,-33.238756150720164,2.967519116503241e-242,0.0030674405991867725,-1.4794581770923014,-1.3146973714384935,0,0,,1.4720430679366519,0.1945751973391554,0.1116561005449892,0.42610018907587976,0.2463691159140859,,,,0.2710949554509532,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33007,MAX_DPD_LAST_24_MONTHS_ACTIVE_woe,3,0.7170378520164459,0.24216909400443837,2.960897446324444,0.0030674405991867725,0.0030674405991867725,0.24239514959905195,1.1916805544338398,0,0,1.4653824676422835,1.4720430679366519,0.1945751973391554,0.1116561005449892,0.42610018907587976,0.2463691159140859,MAX_DPD_LAST_24_MONTHS_ACTIVE,0.08166984009991185,Increasing,0.2710949554509532,0.30125916568258554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33007,CREDIT_CARDS_COUNT_woe,3,1.192508391631057,0.18979772651593235,6.28304887272163,3.3199663456597166e-10,0.0030674405991867725,0.8205116833122468,1.5645050999498673,0,0,1.0321044075567845,1.4720430679366519,0.1945751973391554,0.1116561005449892,0.42610018907587976,0.2463691159140859,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.2710949554509532,0.4138065388734795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33007,MAX_DPD_LAST_9_MONTHS_UNSECURED_woe,3,0.8173257642850631,0.22983765475829526,3.5561003489379903,0.0003764003553227805,0.0030674405991867725,0.3668522386676534,1.2677992899024728,0,0,1.4720430679366519,1.4720430679366519,0.1945751973391554,0.1116561005449892,0.42610018907587976,0.2463691159140859,MAX_DPD_LAST_9_MONTHS_UNSECURED,0.07724425012982228,Increasing,0.2710949554509532,0.28493429544393495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34039,const,3,-1.3974343225268286,0.042049119140878694,-33.23337922597031,3.548750652226962e-242,0.03233151137926203,-1.4798490816245846,-1.3150195634290727,0,0,,2.056314797853015,0.19441373380013527,0.11756200645089532,0.39532781558251007,0.24509363670498452,,,,0.27897037446512307,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34039,CREDIT_CARDS_COUNT_woe,3,1.162990003433774,0.18960208306476778,6.133846129931485,8.577948912494181e-10,0.03233151137926203,0.7913767492330573,1.5346032576344903,0,0,1.0284054115862353,2.056314797853015,0.19441373380013527,0.11756200645089532,0.39532781558251007,0.24509363670498452,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.27897037446512307,0.4021246536887878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34039,MAX_DPD_LAST_6_MONTHS_woe,3,0.7606984509060022,0.2375039261900695,3.2028878979340782,0.0013605693187112692,0.03233151137926203,0.2951993093866067,1.2261975924253976,0,0,2.0324910656179607,2.056314797853015,0.19441373380013527,0.11756200645089532,0.39532781558251007,0.24509363670498452,MAX_DPD_LAST_6_MONTHS,0.08954525911408173,Increasing,0.27897037446512307,0.32098483319517035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34039,MAX_DPD_LAST_9_MONTHS_UNSECURED_woe,3,0.5812182458858461,0.2715607838553416,2.1402878487619064,0.03233151137926203,0.03233151137926203,0.04896888991591042,1.1134676018557819,0,0,2.056314797853015,2.056314797853015,0.19441373380013527,0.11756200645089532,0.39532781558251007,0.24509363670498452,MAX_DPD_LAST_9_MONTHS_UNSECURED,0.07724425012982228,Increasing,0.27897037446512307,0.2768905131160419,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34107,const,3,-1.400061682678613,0.04202452561838913,-33.315347694632216,2.3146838299002429e-243,0.04988546098130818,-1.4824282393580366,-1.3176951259991894,0,0,,1.795132640645029,0.19401868323924698,0.13829941052163264,0.28721274596708424,0.2429412609983236,,,,0.2700112419570686,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
34107,CREDIT_CARDS_COUNT_woe,3,1.1052787405331475,0.18794554259384852,5.880845724134367,4.081754834125184e-09,0.04988546098130818,0.7369122459943657,1.4736452350719293,0,0,1.012846108521615,1.795132640645029,0.19401868323924698,0.13829941052163264,0.28721274596708424,0.2429412609983236,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.2700112419570686,0.4154673872395863,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
34107,NO_OF_TIMES_90_DPD_12MONTHS_woe,3,0.5308121066288632,0.27069201699650425,1.960944812922644,0.04988546098130818,0.04988546098130818,0.00026550241321077195,1.0613587108445157,0,0,1.795132640645029,1.795132640645029,0.19401868323924698,0.13829941052163264,0.28721274596708424,0.2429412609983236,NO_OF_TIMES_90_DPD_12MONTHS,0.07620613728960901,Increasing,0.2700112419570686,0.28223320161508564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
34107,PAYMENT_WITHOUT_DPD_LAST_6_MONTHS_woe,3,0.7527852882196718,0.22355580195802557,3.367326106620187,0.0007590087714101751,0.04988546098130818,0.31462396784697283,1.1909466085923708,0,0,1.7897584050660786,1.795132640645029,0.19401868323924698,0.13829941052163264,0.28721274596708424,0.2429412609983236,PAYMENT_WITHOUT_DPD_LAST_6_MONTHS,0.08162423944624053,Decreasing,0.2700112419570686,0.30229941114532805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9407,const,3,-1.3973385230472823,0.04207101997405727,-33.21380189757556,6.804695934689032e-242,0.004605211225428668,-1.4797962069892998,-1.3148808391052649,0,0,,1.8968819887274042,0.19378509621737927,0.11978645311978631,0.38182994374402973,0.25126598839273123,,,,0.29650336048898773,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9407,NO_OF_TIMES_30_DPD_9MONTHS_woe,3,0.6951265648183174,0.23839360877014443,2.9158775203933764,0.003546897095119144,0.004605211225428668,0.22788367748430233,1.1623694521523324,0,0,1.8968819887274042,1.8968819887274042,0.19378509621737927,0.11978645311978631,0.38182994374402973,0.25126598839273123,NO_OF_TIMES_30_DPD_9MONTHS,0.09768776767118381,Increasing,0.29650336048898773,0.3294659713471004,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9407,MAX_DPD_LAST_12_MONTHS_ACTIVE_woe,3,0.6712497792547805,0.2369040217245596,2.83342500633113,0.004605211225428668,0.004605211225428668,0.20692642888194912,1.1355731296276117,0,0,1.8954688507175435,1.8968819887274042,0.19378509621737927,0.11978645311978631,0.38182994374402973,0.25126598839273123,MAX_DPD_LAST_12_MONTHS_ACTIVE,0.08663472759658486,Increasing,0.29650336048898773,0.29218801248562076,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9407,CREDIT_CARDS_COUNT_woe,3,1.170394368790439,0.18929046130286878,6.183060470848465,6.287061662469654e-10,0.004605211225428668,0.7993918820198433,1.5413968555610347,0,0,1.0242698013841864,1.8968819887274042,0.19378509621737927,0.11978645311978631,0.38182994374402973,0.25126598839273123,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.29650336048898773,0.37834601616727886,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34063,const,3,-1.3973484738178459,0.04200682920383904,-33.26479289920176,1.2475437163567254e-242,0.02712810284678694,-1.4796803461620958,-1.315016601473596,0,0,,1.4593463467116812,0.19375857338820301,0.1185963741519298,0.38783384538840665,0.2456712606861354,,,,0.26884516809889947,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34063,CREDIT_CARDS_COUNT_woe,3,1.1679092854175201,0.18957673125409819,6.160615164590633,7.246289409415086e-10,0.02712810284678694,0.7963457198526589,1.5394728509823814,0,0,1.028748351916725,1.4593463467116812,0.19375857338820301,0.1185963741519298,0.38783384538840665,0.2456712606861354,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.26884516809889947,0.41726941203552276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34063,MAX_DPD_LAST_24_MONTHS_woe,3,0.5818794902447911,0.263333258995021,2.2096695740806256,0.02712810284678694,0.02712810284678694,0.06575578668299165,1.0980031938065906,0,0,1.4378034516150733,1.4593463467116812,0.19375857338820301,0.1185963741519298,0.38783384538840665,0.2456712606861354,MAX_DPD_LAST_24_MONTHS,0.07942005274785813,Increasing,0.26884516809889947,0.29541186590581403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34063,MAX_DPD_LAST_9_MONTHS_UNSECURED_woe,3,0.9119869898033864,0.22801605485488166,3.999661297463508,6.343320237779666e-05,0.02712810284678694,0.46508373439090905,1.3588902452158638,0,0,1.4593463467116812,1.4593463467116812,0.19375857338820301,0.1185963741519298,0.38783384538840665,0.2456712606861354,MAX_DPD_LAST_9_MONTHS_UNSECURED,0.07724425012982228,Increasing,0.26884516809889947,0.2873187220586632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33479,const,3,-1.3972835190740733,0.0420398476768225,-33.23712135723143,3.1333808055875507e-242,0.042631908949713075,-1.4796801064361953,-1.3148869317119514,0,0,,1.5777047969823237,0.19315831988579357,0.11275720164609049,0.41615485631316296,0.24760087969024377,,,,0.266106802314652,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33479,NO_OF_TIMES_60_DPD_12MONTHS_ACTIVE_woe,3,0.5078344177290417,0.2504981147724769,2.0272983618671097,0.042631908949713075,0.042631908949713075,0.016867134579806098,0.9988017008782772,0,0,1.5734756672145296,1.5777047969823237,0.19315831988579357,0.11275720164609049,0.41615485631316296,0.24760087969024377,NO_OF_TIMES_60_DPD_12MONTHS_ACTIVE,0.06438067797935121,Increasing,0.266106802314652,0.24193548387096744,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33479,CREDIT_CARDS_COUNT_woe,3,1.137566278017045,0.18850445704069585,6.034691677191792,1.592664830405743e-09,0.042631908949713075,0.7681043312920033,1.5070282247420868,0,0,1.0178420356409985,1.5777047969823237,0.19315831988579357,0.11275720164609049,0.41615485631316296,0.24760087969024377,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.266106802314652,0.4215633130962707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33479,MAX_DPD_LAST_6_MONTHS_woe,3,0.8679870075487758,0.2094028811614224,4.145057616851369,3.3972827719322336e-05,0.042631908949713075,0.45756490221346696,1.2784091128840847,0,0,1.5777047969823237,1.5777047969823237,0.19315831988579357,0.11275720164609049,0.41615485631316296,0.24760087969024377,MAX_DPD_LAST_6_MONTHS,0.08954525911408173,Increasing,0.266106802314652,0.3365012030327618,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34043,const,3,-1.3973952124479143,0.04204740833442143,-33.2338012686494,3.499278984147234e-242,0.03722460220456488,-1.4798066184266296,-1.314983806469199,0,0,,1.7327492005010108,0.19284981750432273,0.1351851851851853,0.2990904165930365,0.24528559459485802,,,,0.27866792114995564,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34043,CREDIT_CARDS_COUNT_woe,3,1.165791743880964,0.18976185928103775,6.14344604494217,8.075010971480364e-10,0.03722460220456488,0.7938653340507722,1.5377181537111557,0,0,1.0305331118283785,1.7327492005010108,0.19284981750432273,0.1351851851851853,0.2990904165930365,0.24528559459485802,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.27866792114995564,0.4025611012501606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34043,MAX_DPD_LAST_6_MONTHS_woe,3,0.8285756685546424,0.2177138536306043,3.8058013063352827,0.00014134582355265266,0.03722460220456488,0.40186435650323304,1.2552869806060518,0,0,1.7094105016958698,1.7327492005010108,0.19284981750432273,0.1351851851851853,0.2990904165930365,0.24528559459485802,MAX_DPD_LAST_6_MONTHS,0.08954525911408173,Increasing,0.27866792114995564,0.3213332153358836,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34043,MAX_DPD_LAST_12_MONTHS_UNSECURED_woe,3,0.5678975223329573,0.27259619991898437,2.08329214604509,0.03722460220456488,0.03722460220456488,0.033618788169267555,1.102176256496647,0,0,1.7327492005010108,1.7327492005010108,0.19284981750432273,0.1351851851851853,0.2990904165930365,0.24528559459485802,MAX_DPD_LAST_12_MONTHS_UNSECURED,0.07694179681465485,Increasing,0.27866792114995564,0.2761056834139558,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34019,const,3,-1.3974125623450846,0.04205123212537113,-33.23119185137911,3.816572512052422e-242,0.04537600551668701,-1.4798314628163458,-1.3149936618738234,0,0,,1.7540040706545872,0.19248873477729211,0.12869536202869547,0.331394144148554,0.2458565108020109,,,,0.27968928272963667,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34019,CREDIT_CARDS_COUNT_woe,3,1.1654728372352414,0.18983097114398842,6.139529446705619,8.27662813313113e-10,0.04537600551668701,0.7934109706427619,1.537534703827721,0,0,1.0307795873695942,1.7540040706545872,0.19248873477729211,0.12869536202869547,0.331394144148554,0.2458565108020109,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.27968928272963667,0.4010910397652218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34019,NO_OF_TIMES_30_DPD_6MONTHS_woe,3,0.8373506472004205,0.21630677372676466,3.871125405708047,0.00010833403772659153,0.04537600551668701,0.413397161083907,1.261304133316934,0,0,1.7299852915803549,1.7540040706545872,0.19248873477729211,0.12869536202869547,0.331394144148554,0.2458565108020109,NO_OF_TIMES_30_DPD_6MONTHS,0.09056662069376276,Increasing,0.27968928272963667,0.3238115519117317,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34019,MAX_DPD_LAST_12_MONTHS_UNSECURED_woe,3,0.5487109739298246,0.2741975410195572,2.0011520595317362,0.04537600551668701,0.04537600551668701,0.011293668882048413,1.0861282789776008,0,0,1.7540040706545872,1.7540040706545872,0.19248873477729211,0.12869536202869547,0.331394144148554,0.2458565108020109,MAX_DPD_LAST_12_MONTHS_UNSECURED,0.07694179681465485,Increasing,0.27968928272963667,0.27509740832304647,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21503,const,3,-1.3971274841906451,0.04203798228689925,-33.23488445890627,3.3754386714818604e-242,0.02235997240361361,-1.4795204154557005,-1.3147345529255898,0,0,,1.6864070626877665,0.1924161459816518,0.11548770993215429,0.3998359462032095,0.250765661686116,,,,0.2909638116934965,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21503,MAX_DPD_LAST_9_MONTHS_woe,3,0.821249593622698,0.2268021133660913,3.620996213104429,0.00029347081079859037,0.02235997240361361,0.3767256198075887,1.2657735674378072,0,0,1.6825987378240168,1.6864070626877665,0.1924161459816518,0.11548770993215429,0.3998359462032095,0.250765661686116,MAX_DPD_LAST_9_MONTHS,0.09711310637236559,Increasing,0.2909638116934965,0.33376352133668524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21503,MAX_DPD_LAST_24_MONTHS_ACTIVE_woe,3,0.5922888542337141,0.25929853138205783,2.284196717493239,0.02235997240361361,0.02235997240361361,0.08407307148075183,1.1005046369866764,0,0,1.6864070626877665,1.6864070626877665,0.1924161459816518,0.11548770993215429,0.3998359462032095,0.250765661686116,MAX_DPD_LAST_24_MONTHS_ACTIVE,0.08166984009991185,Increasing,0.2909638116934965,0.28068727730974147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21503,CREDIT_CARDS_COUNT_woe,3,1.1698084482912523,0.18918001685257507,6.183573020837952,6.266672572285936e-10,0.02235997240361361,0.7990224286655248,1.5405944679169798,0,0,1.0253706894396715,1.6864070626877665,0.1924161459816518,0.11548770993215429,0.3998359462032095,0.250765661686116,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.2909638116934965,0.3855492013535733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32443,const,3,-1.3972228478388788,0.0420358252953638,-33.238858474202026,2.9574343122365037e-242,0.03849511673904802,-1.4796115514782098,-1.314834144199548,0,0,,1.318877977705618,0.19240497847463023,0.11865754643532411,0.3833026613269549,0.2462131446821102,,,,0.2620958060427381,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32443,MAX_DPD_LAST_12_MONTHS_ACTIVE_woe,3,0.9501197834182917,0.19664009362570553,4.8317703978863875,1.3532426585101099e-06,0.03849511673904802,0.5647122819953246,1.335527284841259,0,0,1.3082400280651536,1.318877977705618,0.19240497847463023,0.11865754643532411,0.3833026613269549,0.2462131446821102,MAX_DPD_LAST_12_MONTHS_ACTIVE,0.08663472759658486,Increasing,0.2620958060427381,0.3305460278233447,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32443,CREDIT_CARDS_COUNT_woe,3,1.1810471518548809,0.19000878881525626,6.215750119870517,5.108003635824233e-10,0.03849511673904802,0.8086367690309015,1.5534575346788602,0,0,1.0333046971121445,1.318877977705618,0.19240497847463023,0.11865754643532411,0.3833026613269549,0.2462131446821102,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.2620958060427381,0.4280147283353574,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32443,MAX_DPD_LAST_24_MONTHS_UNSECURED_woe,3,0.6144475214745329,0.2969000318306818,2.069543467832783,0.03849511673904802,0.03849511673904802,0.03253415207760091,1.196360890871465,0,0,1.318877977705618,1.318877977705618,0.19240497847463023,0.11865754643532411,0.3833026613269549,0.2462131446821102,MAX_DPD_LAST_24_MONTHS_UNSECURED,0.06328021322493416,Increasing,0.2620958060427381,0.2414392438412979,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8831,const,3,-1.3972331150283894,0.04206633095027296,-33.21499839574963,6.539338574004911e-242,0.005658346364834944,-1.479681608652667,-1.314784621404112,0,0,,1.9999498985383228,0.1921160192304474,0.12308975642308995,0.35932463720644175,0.25105495082288826,,,,0.29693284419652555,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8831,NO_OF_TIMES_30_DPD_9MONTHS_woe,3,0.6770340485728579,0.24468605944548244,2.7669498217723567,0.005658346364834944,0.005658346364834944,0.1974581845406856,1.1566099126050302,0,0,1.9999498985383228,1.9999498985383228,0.1921160192304474,0.12308975642308995,0.35932463720644175,0.25105495082288826,NO_OF_TIMES_30_DPD_9MONTHS,0.09768776767118381,Increasing,0.29693284419652555,0.32898943171988404,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
